100,-187.45879999998567
200,-6.593794599806033
300,-68.61681832212116
400,-32.59767656703715
500,-14.440066055929192
600,-21.679085053037724
700,-12.540507135967893
800,-61.94970000003154
900,-6.745167020249445
1000,-22.14510000000199
1100,-55.99450000003028
1200,-126.86380000034967
