Episode,Steps,Avg Reward,Avg Loss
491,254,-0.004208916384996206,0.0015043553952508108
492,231,-0.004856737685584653,0.0015058601259967529
493,381,-0.0027264688008626493,0.0015600366760280566
494,291,-0.003800611871397213,0.0016090864557360821
495,228,-0.004653282734902849,0.001554502812755425
496,751,-0.0015314538021124944,0.0016471974994396957
497,165,-0.0069028773334125475,0.001504301202525808
498,220,-0.005171385168230619,0.0016030123618045102
499,101,-0.01180486591305687,0.0015772671166733646
500,399,-0.002849779181254999,0.0015824082960931346
501,140,-0.007793071782322971,0.0014848621590187706
502,239,-0.004196318031189897,0.0015224438354521056
503,151,-0.007666891432114615,0.0016848308931255948
504,293,-0.0030323792167620406,0.0015539031071457679
505,268,-0.003393977130135152,0.0015527860525606284
506,421,-0.0026343491001001172,0.0013838121066762537
507,383,-0.003085793835355126,0.0014860351759087484
508,371,-0.0030283125795179024,0.0015009879909259345
509,352,-0.003434674287397063,0.0015395168444766487
510,111,-0.010144492804134675,0.0014933391385302704
511,349,-0.00331572331015863,0.0014682385151425941
512,304,-0.0034650435384094205,0.001529979725618384
513,268,-0.004125176159874824,0.0012990465706323774
514,373,-0.002706354223415296,0.0014125018673532283
515,251,-0.004662572934296225,0.001501648582933671
516,380,-0.002749405847869543,0.0014478954521779854
517,170,-0.005661448525798358,0.0014293761692790534
518,247,-0.0043628724079872155,0.0015529615711232247
519,339,-0.0031463510372502323,0.0013787244690996307
520,459,-0.0025924026106652416,0.0013529853426094505
521,495,-0.0023157632592563063,0.0014128340696010532
522,671,-0.0018392589793066604,0.0014611250571625505
523,277,-0.004508824886819214,0.0014156966442549063
524,224,-0.0050382308038174105,0.0013291640531341337
525,252,-0.0032454089100412372,0.0015865843050137517
526,268,-0.003115848486259603,0.0012626140489183895
527,174,-0.006405554427011932,0.001365364047306611
528,713,-0.001495972774916526,0.001314682094261885
529,385,-0.0030841443030194104,0.001282829933387058
530,301,-0.0035033931654961928,0.0012291595438882813
531,211,-0.004865042895632878,0.0014324335618495225
532,255,-0.004807262085178407,0.0012461409241522608
533,365,-0.00253933052314962,0.0013062593400357163
534,308,-0.0038767011042132446,0.0013632708611206815
535,184,-0.005665773476951263,0.0013346552609816529
536,116,-0.009862000637167904,0.0012069058189056172
537,379,-0.0033158224570559586,0.0012348811837874039
538,290,-0.003037053020053181,0.0012783677724153928
539,273,-0.0033707047966666757,0.0013192779062172542
540,362,-0.0026731105874492757,0.0012182282494623549
541,274,-0.004502821174798605,0.0011564114085996836
542,290,-0.0033837766799054286,0.0012483699644157053
543,341,-0.0034820982249770143,0.001186951023374228
544,677,-0.0017704165498678803,0.0011826672392357017
545,429,-0.002214096258426222,0.0011566616804081196
546,257,-0.004560612415344951,0.0011672634090766209
547,350,-0.003388260941609421,0.001153454872796179
548,261,-0.0044121079829671115,0.0012385150752435314
549,638,-0.0017808888452301376,0.0012189487651224776
550,608,-0.0020045344328518734,0.001165375379921323
551,297,-0.0042454859747092415,0.0011167280340288147
552,256,-0.0036731384477306506,0.001081283967323543
553,328,-0.0036250648314864126,0.0011365159413200185
554,304,-0.003737603606576495,0.0011298659071479434
555,424,-0.0028557126731854777,0.0012254119080850768
556,353,-0.003163768545668326,0.0012415030776759181
557,236,-0.004120782280678999,0.0011450159184016105
558,494,-0.0022039834767592975,0.0011702789443117088
559,372,-0.00332663124649247,0.0011479563219582297
560,261,-0.0044150286637527425,0.0010970477354882277
561,411,-0.0022838475418263744,0.0012007459709641735
562,311,-0.0032146240573470196,0.0010631652315423474
563,398,-0.002453776149959006,0.0010854349400039093
564,284,-0.0034517628054386382,0.001119604258580604
565,324,-0.0035067097971784277,0.0010932509197758649
566,361,-0.0026438191486806094,0.0011161231148263718
567,217,-0.004451142416918259,0.0010051258475801902
568,247,-0.0034120873514170355,0.0010411538859322169
569,585,-0.0021560559253474953,0.0009717180346622347
570,365,-0.0028247183154116303,0.0011208732940546837
571,130,-0.008905596989324329,0.0010584238170010323
572,253,-0.0037587970706126116,0.0010175300522669672
573,461,-0.002506342000696433,0.0010944916144490177
574,296,-0.00373183420824824,0.001048634089661268
575,208,-0.005109193571106631,0.0009357436972725106
576,471,-0.002584254810294928,0.00105746034022696
577,475,-0.0015632081607402657,0.0010354278504842353
578,855,-0.0011115593519441013,0.0010505761320965517
579,263,-0.0032307945483117557,0.001034608453198136
580,739,-0.0010613042201083982,0.0011312889087678522
581,449,-0.002807075290534507,0.0011016271597076258
582,374,-0.0024122326927119558,0.0011418459389217442
583,318,-0.003802418567162172,0.0011398170876269866
584,445,-0.002517091554493621,0.0011298223719422005
585,223,-0.004198197630207861,0.0011214446654906622
586,143,-0.00816528363815883,0.0011641682460220284
587,365,-0.003064432428816172,0.0011301073341388
588,320,-0.002996074551705774,0.0010844950396631248
589,263,-0.003925513049888972,0.0011550628416596102
590,198,-0.005891025102057323,0.0010747236541867483
591,349,-0.0032855690152130213,0.0011063195264415901
592,204,-0.005577543202668815,0.0011203398134253517
593,299,-0.002710799181325366,0.0010957864357857812
